year,month,country,shapeType,shapeGroup,min,max,mean,q1,q2,q3,std,sum,unit,count,cloudFree,date,source_file
2023,4,Dominica,ADM0,DMA,0.32,15.36,0.763,0.47,0.54,0.68,0.946,2816.51,nW/cm²/sr,3692.0,10.034,2023-04-01,eoatlas-monthly-nightlight-00052.csv
2023,5,Dominica,ADM0,DMA,0.21,20.62,0.716,0.37,0.44,0.57,1.257,2643.04,nW/cm²/sr,3692.0,9.835,2023-05-01,eoatlas-monthly-nightlight-00052.csv
2023,6,Dominica,ADM0,DMA,0.22,21.75,0.683,0.37,0.43,0.58,1.065,2522.45,nW/cm²/sr,3692.0,9.47,2023-06-01,eoatlas-monthly-nightlight-00052.csv
2023,7,Dominica,ADM0,DMA,0.16,17.13,0.64,0.36,0.43,0.58,0.909,2362.99,nW/cm²/sr,3692.0,5.994,2023-07-01,eoatlas-monthly-nightlight-00052.csv
2023,8,Dominica,ADM0,DMA,0.22,14.48,0.659,0.41,0.47,0.59,0.849,2432.08,nW/cm²/sr,3692.0,8.16,2023-08-01,eoatlas-monthly-nightlight-00052.csv
2023,9,Dominica,ADM0,DMA,0.19,20.74,0.635,0.32,0.37,0.51,1.122,2343.54,nW/cm²/sr,3692.0,12.74,2023-09-01,eoatlas-monthly-nightlight-00052.csv
2023,10,Dominica,ADM0,DMA,0.17,20.63,0.662,0.34,0.4,0.53,1.183,2444.86,nW/cm²/sr,3692.0,10.684,2023-10-01,eoatlas-monthly-nightlight-00052.csv
2023,11,Dominica,ADM0,DMA,0.27,20.12,0.673,0.39,0.46,0.58,0.981,2485.1,nW/cm²/sr,3692.0,10.788,2023-11-01,eoatlas-monthly-nightlight-00052.csv
2023,12,Dominica,ADM0,DMA,0.13,17.65,0.532,0.28,0.33,0.44,0.932,1963.95,nW/cm²/sr,3692.0,10.498,2023-12-01,eoatlas-monthly-nightlight-00052.csv
2024,1,Dominica,ADM0,DMA,0.14,19.0,0.512,0.25,0.3,0.41,0.947,1890.53,nW/cm²/sr,3692.0,13.52,2024-01-01,eoatlas-monthly-nightlight-00052.csv
2024,2,Dominica,ADM0,DMA,0.11,22.37,0.577,0.27,0.33,0.45,1.12,2130.44,nW/cm²/sr,3692.0,12.393,2024-02-01,eoatlas-monthly-nightlight-00052.csv
2024,3,Dominica,ADM0,DMA,0.17,18.13,0.62,0.33,0.4,0.52,0.963,2288.41,nW/cm²/sr,3692.0,11.676,2024-03-01,eoatlas-monthly-nightlight-00052.csv
2024,4,Dominica,ADM0,DMA,0.23,18.06,0.735,0.42,0.48,0.61,1.124,2714.44,nW/cm²/sr,3692.0,13.142,2024-04-01,eoatlas-monthly-nightlight-00052.csv
2024,5,Dominica,ADM0,DMA,0.16,22.58,0.693,0.34,0.43,0.58,1.206,2557.17,nW/cm²/sr,3692.0,9.563,2024-05-01,eoatlas-monthly-nightlight-00052.csv
2012,1,Ethiopia,ADM0,ETH,0.0,1425.39,0.257,0.14,0.16,0.19,3.282,1376107.5,nW/cm²/sr,5346743.0,10.507,2012-01-01,eoatlas-monthly-nightlight-00060.csv
2012,2,Ethiopia,ADM0,ETH,0.0,804.77,0.297,0.2,0.22,0.25,2.196,1585666.625,nW/cm²/sr,5346743.0,11.086,2012-02-01,eoatlas-monthly-nightlight-00060.csv
2012,3,Ethiopia,ADM0,ETH,0.0,1622.62,0.384,0.3,0.34,0.37,2.403,2051460.75,nW/cm²/sr,5346743.0,10.619,2012-03-01,eoatlas-monthly-nightlight-00060.csv
2012,4,Ethiopia,ADM0,ETH,0.0,345.89,0.352,0.3,0.34,0.38,0.785,1880283.875,nW/cm²/sr,5346743.0,6.149,2012-04-01,eoatlas-monthly-nightlight-00060.csv
2012,5,Ethiopia,ADM0,ETH,0.0,113.25,0.298,0.27,0.3,0.33,0.334,1592471.5,nW/cm²/sr,5346743.0,8.096,2012-05-01,eoatlas-monthly-nightlight-00060.csv
2012,6,Ethiopia,ADM0,ETH,0.0,151.15,0.208,0.16,0.21,0.25,0.31,1113414.0,nW/cm²/sr,5346743.0,3.681,2012-06-01,eoatlas-monthly-nightlight-00060.csv
2012,7,Ethiopia,ADM0,ETH,0.0,67.94,0.235,0.18,0.25,0.3,0.239,1254865.375,nW/cm²/sr,5346743.0,4.368,2012-07-01,eoatlas-monthly-nightlight-00060.csv
2012,8,Ethiopia,ADM0,ETH,0.0,83.2,0.283,0.23,0.27,0.32,0.255,1511233.375,nW/cm²/sr,5346743.0,4.975,2012-08-01,eoatlas-monthly-nightlight-00060.csv
2012,9,Ethiopia,ADM0,ETH,0.0,248.41,0.259,0.22,0.25,0.29,0.344,1386778.75,nW/cm²/sr,5346743.0,6.116,2012-09-01,eoatlas-monthly-nightlight-00060.csv
2012,10,Ethiopia,ADM0,ETH,0.0,220.85,0.289,0.25,0.28,0.3,0.472,1543700.875,nW/cm²/sr,5346743.0,9.111,2012-10-01,eoatlas-monthly-nightlight-00060.csv
2012,11,Ethiopia,ADM0,ETH,0.0,578.22,0.27,0.22,0.25,0.29,0.643,1441532.625,nW/cm²/sr,5346743.0,10.498,2012-11-01,eoatlas-monthly-nightlight-00060.csv
2012,12,Ethiopia,ADM0,ETH,0.0,320.34,0.237,0.18,0.2,0.22,1.031,1268912.5,nW/cm²/sr,5346743.0,11.953,2012-12-01,eoatlas-monthly-nightlight-00060.csv
2013,1,Ethiopia,ADM0,ETH,0.0,3240.67,0.139,0.06,0.08,0.1,3.028,745162.438,nW/cm²/sr,5346743.0,11.658,2013-01-01,eoatlas-monthly-nightlight-00060.csv
2013,2,Ethiopia,ADM0,ETH,0.0,711.12,0.296,0.19,0.23,0.27,1.839,1584089.5,nW/cm²/sr,5346743.0,13.775,2013-02-01,eoatlas-monthly-nightlight-00060.csv
2013,3,Ethiopia,ADM0,ETH,0.0,1917.9,0.366,0.28,0.34,0.39,1.849,1955852.875,nW/cm²/sr,5346743.0,8.769,2013-03-01,eoatlas-monthly-nightlight-00060.csv
2013,4,Ethiopia,ADM0,ETH,0.0,831.64,0.309,0.25,0.27,0.31,1.498,1653067.625,nW/cm²/sr,5346743.0,8.257,2013-04-01,eoatlas-monthly-nightlight-00060.csv
2013,5,Ethiopia,ADM0,ETH,0.0,160.63,0.273,0.23,0.26,0.29,0.417,1457477.375,nW/cm²/sr,5346743.0,7.265,2013-05-01,eoatlas-monthly-nightlight-00060.csv
2013,6,Ethiopia,ADM0,ETH,0.0,168.52,0.215,0.18,0.21,0.24,0.335,1148510.75,nW/cm²/sr,5346743.0,7.292,2013-06-01,eoatlas-monthly-nightlight-00060.csv
2013,7,Ethiopia,ADM0,ETH,0.0,68.51,0.178,0.13,0.18,0.22,0.25,950289.188,nW/cm²/sr,5346743.0,5.121,2013-07-01,eoatlas-monthly-nightlight-00060.csv
2013,8,Ethiopia,ADM0,ETH,0.0,241.15,0.232,0.18,0.23,0.27,0.359,1238916.125,nW/cm²/sr,5346743.0,5.423,2013-08-01,eoatlas-monthly-nightlight-00060.csv
2013,9,Ethiopia,ADM0,ETH,0.0,330.05,0.227,0.18,0.21,0.25,0.417,1212968.75,nW/cm²/sr,5346743.0,7.22,2013-09-01,eoatlas-monthly-nightlight-00060.csv
2013,10,Ethiopia,ADM0,ETH,0.0,426.37,0.237,0.19,0.22,0.26,0.489,1267306.125,nW/cm²/sr,5346743.0,6.322,2013-10-01,eoatlas-monthly-nightlight-00060.csv
2013,11,Ethiopia,ADM0,ETH,0.0,594.78,0.202,0.16,0.18,0.2,1.003,1080766.75,nW/cm²/sr,5346743.0,10.508,2013-11-01,eoatlas-monthly-nightlight-00060.csv
2013,12,Ethiopia,ADM0,ETH,0.0,1179.57,0.179,0.1,0.12,0.14,1.92,955144.625,nW/cm²/sr,5346743.0,14.591,2013-12-01,eoatlas-monthly-nightlight-00060.csv
2014,1,Ethiopia,ADM0,ETH,0.0,2159.35,0.193,0.09,0.11,0.14,2.424,1032346.562,nW/cm²/sr,5346743.0,13.82,2014-01-01,eoatlas-monthly-nightlight-00060.csv
2014,2,Ethiopia,ADM0,ETH,0.0,2287.61,0.283,0.15,0.18,0.22,3.415,1515618.875,nW/cm²/sr,5346743.0,9.71,2014-02-01,eoatlas-monthly-nightlight-00060.csv
2014,3,Ethiopia,ADM0,ETH,,,,,,,,,,,,2014-03-01,eoatlas-monthly-nightlight-00060.csv
2014,4,Ethiopia,ADM0,ETH,0.0,702.04,0.366,0.31,0.35,0.4,0.924,1957974.375,nW/cm²/sr,5346743.0,6.519,2014-04-01,eoatlas-monthly-nightlight-00060.csv
2014,5,Ethiopia,ADM0,ETH,0.0,300.25,0.294,0.25,0.28,0.32,0.452,1571942.25,nW/cm²/sr,5346743.0,7.166,2014-05-01,eoatlas-monthly-nightlight-00060.csv
2014,6,Ethiopia,ADM0,ETH,0.0,201.07,0.216,0.17,0.2,0.23,0.428,1153946.75,nW/cm²/sr,5346743.0,8.984,2014-06-01,eoatlas-monthly-nightlight-00060.csv
2014,7,Ethiopia,ADM0,ETH,0.0,733.67,0.196,0.13,0.18,0.23,0.847,1048161.125,nW/cm²/sr,5346743.0,5.676,2014-07-01,eoatlas-monthly-nightlight-00060.csv
2014,8,Ethiopia,ADM0,ETH,0.0,178.44,0.224,0.18,0.22,0.26,0.326,1197812.375,nW/cm²/sr,5346743.0,6.42,2014-08-01,eoatlas-monthly-nightlight-00060.csv
2014,9,Ethiopia,ADM0,ETH,0.0,120.93,0.3,0.25,0.29,0.33,0.323,1603595.0,nW/cm²/sr,5346743.0,6.772,2014-09-01,eoatlas-monthly-nightlight-00060.csv
2014,10,Ethiopia,ADM0,ETH,0.0,223.38,0.295,0.25,0.28,0.31,0.471,1577182.125,nW/cm²/sr,5346743.0,10.531,2014-10-01,eoatlas-monthly-nightlight-00060.csv
2014,11,Ethiopia,ADM0,ETH,0.0,299.44,0.223,0.17,0.2,0.24,0.781,1194259.625,nW/cm²/sr,5346743.0,9.876,2014-11-01,eoatlas-monthly-nightlight-00060.csv
2014,12,Ethiopia,ADM0,ETH,0.0,620.58,0.158,0.09,0.11,0.13,1.291,846746.188,nW/cm²/sr,5346743.0,13.742,2014-12-01,eoatlas-monthly-nightlight-00060.csv
2015,1,Ethiopia,ADM0,ETH,0.0,1558.66,0.24,0.14,0.16,0.18,2.512,1283564.5,nW/cm²/sr,5346743.0,13.231,2015-01-01,eoatlas-monthly-nightlight-00060.csv
2015,2,Ethiopia,ADM0,ETH,0.0,2767.95,0.339,0.23,0.27,0.31,2.939,1812428.125,nW/cm²/sr,5346743.0,10.427,2015-02-01,eoatlas-monthly-nightlight-00060.csv
2015,3,Ethiopia,ADM0,ETH,0.0,1039.14,0.32,0.25,0.28,0.32,1.519,1711807.25,nW/cm²/sr,5346743.0,7.897,2015-03-01,eoatlas-monthly-nightlight-00060.csv
2015,4,Ethiopia,ADM0,ETH,0.0,393.31,0.299,0.24,0.28,0.31,0.801,1600011.125,nW/cm²/sr,5346743.0,7.111,2015-04-01,eoatlas-monthly-nightlight-00060.csv
2015,5,Ethiopia,ADM0,ETH,0.0,410.36,0.319,0.26,0.29,0.33,0.71,1705006.75,nW/cm²/sr,5346743.0,8.736,2015-05-01,eoatlas-monthly-nightlight-00060.csv
2015,6,Ethiopia,ADM0,ETH,0.0,350.34,0.236,0.19,0.23,0.27,0.458,1262527.875,nW/cm²/sr,5346743.0,6.711,2015-06-01,eoatlas-monthly-nightlight-00060.csv
2015,7,Ethiopia,ADM0,ETH,0.0,372.14,0.233,0.19,0.23,0.27,0.44,1246284.5,nW/cm²/sr,5346743.0,6.554,2015-07-01,eoatlas-monthly-nightlight-00060.csv
2015,8,Ethiopia,ADM0,ETH,0.0,372.1,0.288,0.24,0.28,0.32,0.443,1541815.75,nW/cm²/sr,5346743.0,8.234,2015-08-01,eoatlas-monthly-nightlight-00060.csv
2015,9,Ethiopia,ADM0,ETH,0.0,236.32,0.317,0.26,0.31,0.35,0.403,1692614.625,nW/cm²/sr,5346743.0,7.669,2015-09-01,eoatlas-monthly-nightlight-00060.csv
2015,10,Ethiopia,ADM0,ETH,0.0,299.67,0.359,0.28,0.34,0.4,0.568,1921174.75,nW/cm²/sr,5346743.0,8.325,2015-10-01,eoatlas-monthly-nightlight-00060.csv
2015,11,Ethiopia,ADM0,ETH,0.0,319.79,0.265,0.22,0.24,0.27,0.795,1417910.0,nW/cm²/sr,5346743.0,10.211,2015-11-01,eoatlas-monthly-nightlight-00060.csv
2015,12,Ethiopia,ADM0,ETH,0.0,1285.58,0.256,0.18,0.2,0.23,2.03,1366899.5,nW/cm²/sr,5346743.0,10.982,2015-12-01,eoatlas-monthly-nightlight-00060.csv
2016,1,Ethiopia,ADM0,ETH,0.0,773.45,0.114,0.02,0.05,0.07,1.771,607892.812,nW/cm²/sr,5346743.0,10.834,2016-01-01,eoatlas-monthly-nightlight-00060.csv
2016,2,Ethiopia,ADM0,ETH,0.0,1141.1,0.247,0.14,0.16,0.19,2.165,1319039.875,nW/cm²/sr,5346743.0,13.495,2016-02-01,eoatlas-monthly-nightlight-00060.csv
2016,3,Ethiopia,ADM0,ETH,0.0,2030.65,0.231,0.14,0.17,0.2,3.32,1234940.625,nW/cm²/sr,5346743.0,10.189,2016-03-01,eoatlas-monthly-nightlight-00060.csv
2016,4,Ethiopia,ADM0,ETH,0.0,1057.29,0.257,0.18,0.23,0.28,1.26,1373194.75,nW/cm²/sr,5346743.0,5.265,2016-04-01,eoatlas-monthly-nightlight-00060.csv
2016,5,Ethiopia,ADM0,ETH,0.0,393.37,0.231,0.18,0.23,0.27,0.507,1234788.25,nW/cm²/sr,5346743.0,4.331,2016-05-01,eoatlas-monthly-nightlight-00060.csv
2016,6,Ethiopia,ADM0,ETH,0.0,302.54,0.214,0.17,0.2,0.23,0.475,1141844.625,nW/cm²/sr,5346743.0,8.869,2016-06-01,eoatlas-monthly-nightlight-00060.csv
2016,7,Ethiopia,ADM0,ETH,0.0,204.41,0.171,0.12,0.17,0.21,0.306,915008.812,nW/cm²/sr,5346743.0,4.652,2016-07-01,eoatlas-monthly-nightlight-00060.csv
2016,8,Ethiopia,ADM0,ETH,0.0,433.58,0.174,0.13,0.17,0.2,0.458,931654.875,nW/cm²/sr,5346743.0,6.286,2016-08-01,eoatlas-monthly-nightlight-00060.csv
2016,9,Ethiopia,ADM0,ETH,0.0,1376.01,0.245,0.19,0.23,0.26,1.476,1309367.125,nW/cm²/sr,5346743.0,7.807,2016-09-01,eoatlas-monthly-nightlight-00060.csv
2016,10,Ethiopia,ADM0,ETH,0.0,236.15,0.226,0.18,0.21,0.24,0.52,1206658.0,nW/cm²/sr,5346743.0,12.919,2016-10-01,eoatlas-monthly-nightlight-00060.csv
2016,11,Ethiopia,ADM0,ETH,0.0,746.41,0.169,0.1,0.13,0.15,1.61,905565.188,nW/cm²/sr,5346743.0,12.107,2016-11-01,eoatlas-monthly-nightlight-00060.csv
2016,12,Ethiopia,ADM0,ETH,0.0,1562.32,0.174,0.08,0.1,0.13,1.977,930087.688,nW/cm²/sr,5346743.0,15.968,2016-12-01,eoatlas-monthly-nightlight-00060.csv
2017,1,Ethiopia,ADM0,ETH,0.0,1638.94,0.205,0.08,0.1,0.12,2.755,1095638.5,nW/cm²/sr,5346743.0,16.683,2017-01-01,eoatlas-monthly-nightlight-00060.csv
2017,2,Ethiopia,ADM0,ETH,0.0,1400.54,0.165,0.08,0.11,0.14,2.474,883826.875,nW/cm²/sr,5346743.0,10.003,2017-02-01,eoatlas-monthly-nightlight-00060.csv
2017,3,Ethiopia,ADM0,ETH,0.0,963.54,0.316,0.24,0.28,0.32,1.515,1688466.875,nW/cm²/sr,5346743.0,11.203,2017-03-01,eoatlas-monthly-nightlight-00060.csv
2017,4,Ethiopia,ADM0,ETH,0.0,634.41,0.341,0.28,0.32,0.37,0.707,1823221.0,nW/cm²/sr,5346743.0,7.244,2017-04-01,eoatlas-monthly-nightlight-00060.csv
2017,5,Ethiopia,ADM0,ETH,0.0,4066.92,0.271,0.21,0.25,0.29,2.873,1447080.625,nW/cm²/sr,5346743.0,6.745,2017-05-01,eoatlas-monthly-nightlight-00060.csv
2017,6,Ethiopia,ADM0,ETH,0.0,427.53,0.162,0.12,0.15,0.18,0.577,867711.25,nW/cm²/sr,5346743.0,7.991,2017-06-01,eoatlas-monthly-nightlight-00060.csv
2017,7,Ethiopia,ADM0,ETH,0.0,228.96,0.151,0.1,0.14,0.18,0.385,806073.562,nW/cm²/sr,5346743.0,5.723,2017-07-01,eoatlas-monthly-nightlight-00060.csv
2017,8,Ethiopia,ADM0,ETH,0.0,332.23,0.164,0.11,0.15,0.2,0.42,878066.562,nW/cm²/sr,5346743.0,5.489,2017-08-01,eoatlas-monthly-nightlight-00060.csv
2017,9,Ethiopia,ADM0,ETH,0.0,182.24,0.264,0.22,0.26,0.3,0.43,1413214.625,nW/cm²/sr,5346743.0,5.797,2017-09-01,eoatlas-monthly-nightlight-00060.csv
2017,10,Ethiopia,ADM0,ETH,0.0,231.91,0.318,0.26,0.3,0.34,0.487,1697919.625,nW/cm²/sr,5346743.0,,2017-10-01,eoatlas-monthly-nightlight-00060.csv
2017,11,Ethiopia,ADM0,ETH,0.0,562.81,0.201,0.15,0.18,0.2,0.76,1075553.375,nW/cm²/sr,5346743.0,,2017-11-01,eoatlas-monthly-nightlight-00060.csv
2017,12,Ethiopia,ADM0,ETH,0.0,514.4,0.184,0.12,0.14,0.17,0.918,982982.25,nW/cm²/sr,5346743.0,16.139,2017-12-01,eoatlas-monthly-nightlight-00060.csv
2018,1,Ethiopia,ADM0,ETH,0.0,539.89,0.178,0.08,0.11,0.13,1.613,949367.375,nW/cm²/sr,5346743.0,15.287,2018-01-01,eoatlas-monthly-nightlight-00060.csv
2018,2,Ethiopia,ADM0,ETH,0.0,526.16,0.157,0.07,0.09,0.12,1.446,839965.75,nW/cm²/sr,5346743.0,10.222,2018-02-01,eoatlas-monthly-nightlight-00060.csv
2018,3,Ethiopia,ADM0,ETH,0.0,8621.9,0.312,0.23,0.27,0.31,7.14,1667629.875,nW/cm²/sr,5346743.0,10.545,2018-03-01,eoatlas-monthly-nightlight-00060.csv
2018,4,Ethiopia,ADM0,ETH,0.0,295.68,0.279,0.21,0.26,0.32,0.685,1489437.5,nW/cm²/sr,5346743.0,3.821,2018-04-01,eoatlas-monthly-nightlight-00060.csv
2018,5,Ethiopia,ADM0,ETH,0.0,670.56,0.267,0.22,0.25,0.29,0.584,1429565.125,nW/cm²/sr,5346743.0,5.884,2018-05-01,eoatlas-monthly-nightlight-00060.csv
2018,6,Ethiopia,ADM0,ETH,0.0,129.78,0.201,0.15,0.2,0.23,0.332,1075115.0,nW/cm²/sr,5346743.0,6.81,2018-06-01,eoatlas-monthly-nightlight-00060.csv
2018,7,Ethiopia,ADM0,ETH,0.0,137.88,0.271,0.22,0.27,0.32,0.311,1450134.375,nW/cm²/sr,5346743.0,6.854,2018-07-01,eoatlas-monthly-nightlight-00060.csv
2018,8,Ethiopia,ADM0,ETH,0.0,74.23,0.256,0.21,0.25,0.29,0.231,1370595.75,nW/cm²/sr,5346743.0,7.05,2018-08-01,eoatlas-monthly-nightlight-00060.csv
2018,9,Ethiopia,ADM0,ETH,0.0,196.58,0.193,0.15,0.18,0.21,0.311,1030389.75,nW/cm²/sr,5346743.0,8.905,2018-09-01,eoatlas-monthly-nightlight-00060.csv
2018,10,Ethiopia,ADM0,ETH,0.0,581.66,0.302,0.26,0.29,0.33,0.485,1617239.875,nW/cm²/sr,5346743.0,9.805,2018-10-01,eoatlas-monthly-nightlight-00060.csv
2018,11,Ethiopia,ADM0,ETH,0.0,129.98,0.235,0.19,0.22,0.26,0.339,1254059.375,nW/cm²/sr,5346743.0,12.617,2018-11-01,eoatlas-monthly-nightlight-00060.csv
2018,12,Ethiopia,ADM0,ETH,0.0,814.59,0.174,0.11,0.14,0.17,0.83,932744.375,nW/cm²/sr,5346743.0,15.83,2018-12-01,eoatlas-monthly-nightlight-00060.csv
2019,1,Ethiopia,ADM0,ETH,0.0,400.62,0.082,0.0,0.01,0.03,1.093,440271.125,nW/cm²/sr,5346743.0,15.845,2019-01-01,eoatlas-monthly-nightlight-00060.csv
2019,2,Ethiopia,ADM0,ETH,0.0,408.6,0.2,0.11,0.14,0.18,1.219,1069320.125,nW/cm²/sr,5346743.0,12.818,2019-02-01,eoatlas-monthly-nightlight-00060.csv
2019,3,Ethiopia,ADM0,ETH,0.0,487.64,0.177,0.12,0.14,0.17,0.954,944255.188,nW/cm²/sr,5346743.0,12.915,2019-03-01,eoatlas-monthly-nightlight-00060.csv
2019,4,Ethiopia,ADM0,ETH,0.0,447.07,0.203,0.15,0.18,0.22,0.725,1087625.75,nW/cm²/sr,5346743.0,9.479,2019-04-01,eoatlas-monthly-nightlight-00060.csv
2019,5,Ethiopia,ADM0,ETH,0.0,538.15,0.164,0.12,0.15,0.18,0.712,874219.062,nW/cm²/sr,5346743.0,8.427,2019-05-01,eoatlas-monthly-nightlight-00060.csv
2019,6,Ethiopia,ADM0,ETH,0.0,63.81,0.171,0.12,0.16,0.2,0.284,913992.188,nW/cm²/sr,5346743.0,5.684,2019-06-01,eoatlas-monthly-nightlight-00060.csv
2019,7,Ethiopia,ADM0,ETH,0.0,67.66,0.134,0.08,0.13,0.17,0.263,715648.125,nW/cm²/sr,5346743.0,5.504,2019-07-01,eoatlas-monthly-nightlight-00060.csv
2019,8,Ethiopia,ADM0,ETH,0.0,185.3,0.141,0.08,0.14,0.18,0.345,755351.25,nW/cm²/sr,5346743.0,5.794,2019-08-01,eoatlas-monthly-nightlight-00060.csv
2019,9,Ethiopia,ADM0,ETH,0.0,161.26,0.149,0.1,0.14,0.18,0.303,794371.438,nW/cm²/sr,5346743.0,6.048,2019-09-01,eoatlas-monthly-nightlight-00060.csv
2019,10,Ethiopia,ADM0,ETH,0.0,121.07,0.217,0.16,0.2,0.25,0.391,1161336.375,nW/cm²/sr,5346743.0,10.258,2019-10-01,eoatlas-monthly-nightlight-00060.csv
2019,11,Ethiopia,ADM0,ETH,0.0,344.91,0.245,0.18,0.22,0.27,0.578,1312577.0,nW/cm²/sr,5346743.0,9.022,2019-11-01,eoatlas-monthly-nightlight-00060.csv
2019,12,Ethiopia,ADM0,ETH,0.0,312.53,0.154,0.09,0.13,0.16,0.764,822949.875,nW/cm²/sr,5346743.0,15.811,2019-12-01,eoatlas-monthly-nightlight-00060.csv
2020,1,Ethiopia,ADM0,ETH,0.0,929.73,0.075,0.0,0.02,0.05,1.307,402127.188,nW/cm²/sr,5346743.0,14.111,2020-01-01,eoatlas-monthly-nightlight-00060.csv
2020,2,Ethiopia,ADM0,ETH,0.0,2166.35,0.243,0.15,0.18,0.2,2.123,1298223.875,nW/cm²/sr,5346743.0,12.221,2020-02-01,eoatlas-monthly-nightlight-00060.csv
2020,3,Ethiopia,ADM0,ETH,0.0,458.22,0.334,0.26,0.29,0.33,0.981,1784637.375,nW/cm²/sr,5346743.0,11.037,2020-03-01,eoatlas-monthly-nightlight-00060.csv
2020,4,Ethiopia,ADM0,ETH,0.0,517.0,0.317,0.25,0.29,0.34,0.798,1694413.375,nW/cm²/sr,5346743.0,4.185,2020-04-01,eoatlas-monthly-nightlight-00060.csv
2020,5,Ethiopia,ADM0,ETH,0.0,239.54,0.251,0.21,0.24,0.27,0.394,1343766.875,nW/cm²/sr,5346743.0,8.914,2020-05-01,eoatlas-monthly-nightlight-00060.csv
2020,6,Ethiopia,ADM0,ETH,0.0,166.13,0.214,0.17,0.21,0.25,0.348,1143439.875,nW/cm²/sr,5346743.0,6.867,2020-06-01,eoatlas-monthly-nightlight-00060.csv
2020,7,Ethiopia,ADM0,ETH,0.0,101.81,0.249,0.15,0.26,0.33,0.288,1333178.75,nW/cm²/sr,5346743.0,2.735,2020-07-01,eoatlas-monthly-nightlight-00060.csv
2020,8,Ethiopia,ADM0,ETH,0.0,87.27,0.28,0.23,0.28,0.33,0.27,1495030.625,nW/cm²/sr,5346743.0,5.353,2020-08-01,eoatlas-monthly-nightlight-00060.csv
2020,9,Ethiopia,ADM0,ETH,0.0,122.43,0.248,0.2,0.24,0.27,0.328,1328015.375,nW/cm²/sr,5346743.0,7.263,2020-09-01,eoatlas-monthly-nightlight-00060.csv
2020,10,Ethiopia,ADM0,ETH,0.0,141.48,0.338,0.29,0.32,0.36,0.399,1808995.75,nW/cm²/sr,5346743.0,10.537,2020-10-01,eoatlas-monthly-nightlight-00060.csv
2020,11,Ethiopia,ADM0,ETH,0.0,381.15,0.301,0.24,0.27,0.31,0.723,1607334.875,nW/cm²/sr,5346743.0,12.95,2020-11-01,eoatlas-monthly-nightlight-00060.csv
2020,12,Ethiopia,ADM0,ETH,0.03,526.16,0.287,0.22,0.25,0.28,1.014,1533354.875,nW/cm²/sr,5346743.0,14.533,2020-12-01,eoatlas-monthly-nightlight-00060.csv
2021,1,Ethiopia,ADM0,ETH,0.0,414.27,0.165,0.09,0.11,0.14,0.921,880130.562,nW/cm²/sr,5346743.0,14.092,2021-01-01,eoatlas-monthly-nightlight-00060.csv
2021,2,Ethiopia,ADM0,ETH,0.0,610.05,0.24,0.15,0.18,0.21,1.018,1282677.375,nW/cm²/sr,5346743.0,12.785,2021-02-01,eoatlas-monthly-nightlight-00060.csv
2021,3,Ethiopia,ADM0,ETH,0.0,693.93,0.315,0.24,0.28,0.32,1.04,1685588.625,nW/cm²/sr,5346743.0,13.704,2021-03-01,eoatlas-monthly-nightlight-00060.csv
2021,4,Ethiopia,ADM0,ETH,0.0,244.09,0.374,0.31,0.35,0.38,0.671,1998347.625,nW/cm²/sr,5346743.0,10.874,2021-04-01,eoatlas-monthly-nightlight-00060.csv
2021,5,Ethiopia,ADM0,ETH,0.0,161.26,0.348,0.29,0.34,0.39,0.404,1858651.125,nW/cm²/sr,5346743.0,5.704,2021-05-01,eoatlas-monthly-nightlight-00060.csv
2021,6,Ethiopia,ADM0,ETH,0.0,122.78,0.245,0.2,0.23,0.27,0.415,1311873.25,nW/cm²/sr,5346743.0,9.963,2021-06-01,eoatlas-monthly-nightlight-00060.csv
2021,7,Ethiopia,ADM0,ETH,0.0,109.13,0.254,0.21,0.25,0.3,0.292,1356265.0,nW/cm²/sr,5346743.0,5.832,2021-07-01,eoatlas-monthly-nightlight-00060.csv
2021,8,Ethiopia,ADM0,ETH,,,,,,,,,,,,2021-08-01,eoatlas-monthly-nightlight-00060.csv
2021,9,Ethiopia,ADM0,ETH,0.0,60.87,0.278,0.23,0.27,0.31,0.265,1483915.875,nW/cm²/sr,5346743.0,7.545,2021-09-01,eoatlas-monthly-nightlight-00060.csv
2021,10,Ethiopia,ADM0,ETH,0.0,223.88,0.319,0.27,0.31,0.35,0.4,1705893.75,nW/cm²/sr,5346743.0,8.451,2021-10-01,eoatlas-monthly-nightlight-00060.csv
2021,11,Ethiopia,ADM0,ETH,0.0,448.69,0.291,0.24,0.27,0.31,0.646,1555777.375,nW/cm²/sr,5346743.0,11.869,2021-11-01,eoatlas-monthly-nightlight-00060.csv
2021,12,Ethiopia,ADM0,ETH,0.02,560.61,0.28,0.21,0.24,0.27,0.985,1498434.5,nW/cm²/sr,5346743.0,14.447,2021-12-01,eoatlas-monthly-nightlight-00060.csv
2022,1,Ethiopia,ADM0,ETH,0.0,359.86,0.238,0.16,0.19,0.22,1.049,1272811.625,nW/cm²/sr,5346743.0,13.704,2022-01-01,eoatlas-monthly-nightlight-00060.csv
2022,2,Ethiopia,ADM0,ETH,0.0,459.02,0.286,0.2,0.23,0.27,1.021,1527677.125,nW/cm²/sr,5346743.0,11.079,2022-02-01,eoatlas-monthly-nightlight-00060.csv
